art_id;type;year;title;pages_start;pages_end;booktitle;journal_series;journal_editor;journal_volume;journal_isbn;url
conf/icassp/HuangHKM13a;Article;2013;Joint analysis of vocal tract length and temporal information for robust speech recognition.;7432;7436;ICASSP;;;;;db/conf/icassp/icassp2013.html#HuangHKM13a
conf/icassp/MarkopoulosK13;Article;2013;Novel full-rate noncoherent alamouti encoding that allows polynomial-complexity optimal decoding.;5075;5079;ICASSP;;;;;db/conf/icassp/icassp2013.html#MarkopoulosK13
conf/icassp/TorunA13;Article;2013;A novel method to derive explicit KLT kernel for AR(1) process.;5701;5705;ICASSP;;;;;db/conf/icassp/icassp2013.html#TorunA13
conf/icassp/AichingerSBFGHK13;Article;2013;Double pitch marks in diplophonic voice.;7437;7441;ICASSP;;;;;db/conf/icassp/icassp2013.html#AichingerSBFGHK13
conf/icassp/RajanM13;Article;2013;Group delay based melody monopitch extraction from music.;186;190;ICASSP;;;;;db/conf/icassp/icassp2013.html#RajanM13
conf/icassp/SchroderGGA13;Article;2013;Automatic acoustic siren detection in traffic noise by part-based models.;493;497;ICASSP;;;;;db/conf/icassp/icassp2013.html#SchroderGGA13
conf/icassp/CernakMG13;Article;2013;On the (UN)importance of the contextual factors in HMM-based speech synthesis and coding.;8140;8143;ICASSP;;;;;db/conf/icassp/icassp2013.html#CernakMG13
conf/icassp/SurG13;Article;2013;Enhancing with deconvolution the metrological performance of the grid method for in-plane strain measurement.;1563;1567;ICASSP;;;;;db/conf/icassp/icassp2013.html#SurG13
conf/icassp/TomidaHT13;Article;2013;A joint tensor diagonalization approach to active data selection for EEG classification.;983;987;ICASSP;;;;;db/conf/icassp/icassp2013.html#TomidaHT13
conf/icassp/LiuBL13;Article;2013;Spectral envelope estimation used for audio bandwidth extension based on RBF neural network.;543;547;ICASSP;;;;;db/conf/icassp/icassp2013.html#LiuBL13
conf/icassp/VinogradovaCH13;Article;2013;A new method for source detection, power estimation, and localization in large sensor networks under noise with unknown statistics.;3943;3946;ICASSP;;;;;db/conf/icassp/icassp2013.html#VinogradovaCH13
conf/icassp/BarniP13;Article;2013;Coping with the enemy: Advances in adversary-aware signal processing.;8682;8686;ICASSP;;;;;db/conf/icassp/icassp2013.html#BarniP13
conf/icassp/BockletREN13;Article;2013;Automatic phoneme analysis in children with Cleft Lip and Palate.;7572;7576;ICASSP;;;;;db/conf/icassp/icassp2013.html#BockletREN13
conf/icassp/TsaiC13;Article;2013;Depth-based posture recognition by radar and vision fusion for real-time applications.;2702;2706;ICASSP;;;;;db/conf/icassp/icassp2013.html#TsaiC13
conf/icassp/KanagawaNK13;Article;2013;Speaker-independent style conversion for HMM-based expressive speech synthesis.;7864;7868;ICASSP;;;;;db/conf/icassp/icassp2013.html#KanagawaNK13
conf/icassp/SadjadiH13;Article;2013;Robust front-end processing for speaker identification over extremely degraded communication channels.;7214;7218;ICASSP;;;;;db/conf/icassp/icassp2013.html#SadjadiH13
conf/icassp/RamirezSVN13;Article;2013;Power-CCA: Maximizing the correlation coefficient between the power of projections.;6234;6238;ICASSP;;;;;db/conf/icassp/icassp2013.html#RamirezSVN13
conf/icassp/FauvelAW13;Article;2013;Compressed sensing and energy-aware independent component analysis for compression of EEG signals.;973;977;ICASSP;;;;;db/conf/icassp/icassp2013.html#FauvelAW13
conf/icassp/LuoZM13a;Article;2013;A general structure for the design of adjustable FIR filters.;5588;5592;ICASSP;;;;;db/conf/icassp/icassp2013.html#LuoZM13a
conf/icassp/HautalaBH13;Article;2013;Programmable lowpower implementation of the HEVC Adaptive Loop Filter.;2664;2668;ICASSP;;;;;db/conf/icassp/icassp2013.html#HautalaBH13
conf/icassp/LorbertR13;Article;2013;The Pairwise Elastic Net support vector machine for automatic fMRI feature selection.;1036;1040;ICASSP;;;;;db/conf/icassp/icassp2013.html#LorbertR13
conf/icassp/YuanXML13;Article;2013;Color facial image denoising based on rpca and noisy pixel detection.;2449;2453;ICASSP;;;;;db/conf/icassp/icassp2013.html#YuanXML13
conf/icassp/KilLC13;Article;2013;A dehazing algorithm using dark channel prior and contrast enhancement.;2484;2487;ICASSP;;;;;db/conf/icassp/icassp2013.html#KilLC13
conf/icassp/HaynalH13;Article;2013;Brute-force search of fast convolution algorithms.;2586;2590;ICASSP;;;;;db/conf/icassp/icassp2013.html#HaynalH13
conf/icassp/JensenCB13;Article;2013;Multichannel signal enhancement using non-causal, time-domain filters.;7274;7278;ICASSP;;;;;db/conf/icassp/icassp2013.html#JensenCB13
conf/icassp/Raymond13;Article;2013;Robust tree-structured Named Entities Recognition from speech.;8475;8479;ICASSP;;;;;db/conf/icassp/icassp2013.html#Raymond13
conf/icassp/KuangBTO13;Article;2013;A complete characterization and solution to the microphone position self-calibration problem.;3875;3879;ICASSP;;;;;db/conf/icassp/icassp2013.html#KuangBTO13
conf/icassp/LinDHG13;Article;2013;Robust fisher codes for large scale image retrieval.;1513;1517;ICASSP;;;;;db/conf/icassp/icassp2013.html#LinDHG13
conf/icassp/YamashitaF13;Article;2013;Robust object tracking using a context based on the relation of object and background.;1788;1792;ICASSP;;;;;db/conf/icassp/icassp2013.html#YamashitaF13
conf/icassp/ZhangJY13;Article;2013;Detection and localization for an unknown emitter using TDOA measurements and sparsity of received signals in a synchronized wireless sensor network.;5146;5149;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhangJY13
conf/icassp/VakiliLB13;Article;2013;Finite-precision error modeling using affine arithmetic.;2591;2595;ICASSP;;;;;db/conf/icassp/icassp2013.html#VakiliLB13
conf/icassp/FernandezRRH13;Article;2013;F0 contour prediction with a deep belief network-Gaussian process hybrid model.;6885;6889;ICASSP;;;;;db/conf/icassp/icassp2013.html#FernandezRRH13
conf/icassp/HeL13;Article;2013;I-matrix for text-independent speaker recognition.;7194;7198;ICASSP;;;;;db/conf/icassp/icassp2013.html#HeL13
conf/icassp/Font-SeguraRVV13;Article;2013;Quadratic sphericity test for blind detection over time-varying frequency-selective fading channels.;4708;4712;ICASSP;;;;;db/conf/icassp/icassp2013.html#Font-SeguraRVV13
conf/icassp/CumminsEA13;Article;2013;Spectro-temporal analysis of speech affected by depression and psychomotor retardation.;7542;7546;ICASSP;;;;;db/conf/icassp/icassp2013.html#CumminsEA13
conf/icassp/SchullerFE13;Article;2013;Automatic recognition of physiological parameters in the human voice: Heart rate and skin conductance.;7219;7223;ICASSP;;;;;db/conf/icassp/icassp2013.html#SchullerFE13
conf/icassp/ZhaoZD13;Article;2013;Smoothed SimCO for dictionary learning: Handling the singularity issue.;3292;3296;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhaoZD13
conf/icassp/BestaginiBMTT13;Article;2013;Detection of temporal interpolation in video sequences.;3033;3037;ICASSP;;;;;db/conf/icassp/icassp2013.html#BestaginiBMTT13
conf/icassp/BainganaG13;Article;2013;Centrality-constrained graph embedding.;3113;3117;ICASSP;;;;;db/conf/icassp/icassp2013.html#BainganaG13
conf/icassp/MiyabeOM13;Article;2013;Blind compensation of inter-channel sampling frequency mismatch with maximum likelihood estimation in STFT domain.;674;678;ICASSP;;;;;db/conf/icassp/icassp2013.html#MiyabeOM13
conf/icassp/NielsenN13;Article;2013;Efficient individualization of hearing aid processed sound.;398;402;ICASSP;;;;;db/conf/icassp/icassp2013.html#NielsenN13
conf/icassp/RamEC13;Article;2013;Image denoising using NL-means via smooth patch ordering.;1350;1354;ICASSP;;;;;db/conf/icassp/icassp2013.html#RamEC13
conf/icassp/ZhangWLDPX13;Article;2013;Active learning based automatic face segmentation for kinect video.;1816;1820;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhangWLDPX13
conf/icassp/HuangDHH13;Article;2013;Random features for Kernel Deep Convex Network.;3143;3147;ICASSP;;;;;db/conf/icassp/icassp2013.html#HuangDHH13
conf/icassp/NanHG13;Article;2013;Optimal task-level scheduling for cloud based multimedia applications.;3771;3775;ICASSP;;;;;db/conf/icassp/icassp2013.html#NanHG13
conf/icassp/ZhangTHZS13;Article;2013;Automatic image annotation via local sparse coding.;1661;1665;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhangTHZS13
conf/icassp/SunLM13;Article;2013;Anti-model KL-SVM-NAP system for NIST SRE 2012 evaluation.;7688;7692;ICASSP;;;;;db/conf/icassp/icassp2013.html#SunLM13
conf/icassp/GengBD13;Article;2013;Tracking with RFID asynchronous measurements by particle filtering.;4051;4055;ICASSP;;;;;db/conf/icassp/icassp2013.html#GengBD13
conf/icassp/GongZG13;Article;2013;Optimal distributed concatenated space-time block codes for two-way relaying networks.;4978;4982;ICASSP;;;;;db/conf/icassp/icassp2013.html#GongZG13
conf/icassp/AittomakiK13;Article;2013;Improved MIMO radar channel estimation using spatial coding.;4120;4124;ICASSP;;;;;db/conf/icassp/icassp2013.html#AittomakiK13
conf/icassp/LiebgottWY13;Article;2013;Segmentation of magnetic resonance images in presence of severe intensity inhomogeneities.;1013;1017;ICASSP;;;;;db/conf/icassp/icassp2013.html#LiebgottWY13
conf/icassp/Daly13;Article;2013;Soft-input soft-output linear programming decoding.;5141;5145;ICASSP;;;;;db/conf/icassp/icassp2013.html#Daly13
conf/icassp/AghagolzadehS13;Article;2013;Kernel smoothing for jagged edge reduction.;2474;2478;ICASSP;;;;;db/conf/icassp/icassp2013.html#AghagolzadehS13
conf/icassp/KaewtipTAT13;Article;2013;A robust automatic bird phrase classifier using dynamic time-warping with prominent region identification.;768;772;ICASSP;;;;;db/conf/icassp/icassp2013.html#KaewtipTAT13
conf/icassp/FaizZ13;Article;2013;Convergence and tracking analysis of the ?-NSRLMF algorithm.;5657;5660;ICASSP;;;;;db/conf/icassp/icassp2013.html#FaizZ13
conf/icassp/CuiCRKKMMPSS13;Article;2013;Developing speech recognition systems for corpus indexing under the IARPA Babel program.;6753;6757;ICASSP;;;;;db/conf/icassp/icassp2013.html#CuiCRKKMMPSS13
conf/icassp/ShariatiWB13;Article;2013;A robust MISO training sequence design.;4564;4568;ICASSP;;;;;db/conf/icassp/icassp2013.html#ShariatiWB13
conf/icassp/Sur13;Article;2013;Illumination-invariant representation for natural colour images through SIFT matching.;1962;1966;ICASSP;;;;;db/conf/icassp/icassp2013.html#Sur13
conf/icassp/MatsuokaBOS13;Article;2013;High dynamic range image acquisition using flash image.;1612;1616;ICASSP;;;;;db/conf/icassp/icassp2013.html#MatsuokaBOS13
conf/icassp/TakizawaY13;Article;2013;An efficient data-reusing kernel adaptive filtering algorithm based on Parallel HYperslab Projection along Affine Subspaces.;3557;3561;ICASSP;;;;;db/conf/icassp/icassp2013.html#TakizawaY13
conf/icassp/HeQ13;Article;2013;Audio lossless coding/decoding method using basis pursuit algorithm.;552;555;ICASSP;;;;;db/conf/icassp/icassp2013.html#HeQ13
conf/icassp/LopesET13;Article;2013;Automated two-way entrainment to improve spoken dialog system performance.;8372;8376;ICASSP;;;;;db/conf/icassp/icassp2013.html#LopesET13
conf/icassp/NeukamNSS13;Article;2013;A MDCT based harmonic spectral bandwidth extension method.;566;570;ICASSP;;;;;db/conf/icassp/icassp2013.html#NeukamNSS13
conf/icassp/PapadopoulosT13;Article;2013;Exploiting structural relationships in audio music signals using Markov Logic Networks.;1;5;ICASSP;;;;;db/conf/icassp/icassp2013.html#PapadopoulosT13
conf/icassp/WenZZM13;Article;2013;Fixed-point realization of lattice-reduction aided MIMO receivers with complex K-best algorithm.;5031;5035;ICASSP;;;;;db/conf/icassp/icassp2013.html#WenZZM13
conf/icassp/Mansour13;Article;2013;On the contention-free and spread characteristics of serially-pruned interleavers.;2582;2585;ICASSP;;;;;db/conf/icassp/icassp2013.html#Mansour13
conf/icassp/EatonGN13;Article;2013;Noise-robust reverberation time estimation using spectral decay distributions with reduced computational cost.;161;165;ICASSP;;;;;db/conf/icassp/icassp2013.html#EatonGN13
conf/icassp/MohammadihaSL13;Article;2013;Prediction based filtering and smoothing to exploit temporal dependencies in NMF.;873;877;ICASSP;;;;;db/conf/icassp/icassp2013.html#MohammadihaSL13
conf/icassp/MarquesDG13;Article;2013;Joint resource allocation and receiver map estimation in underlay cognitive radios.;4429;4433;ICASSP;;;;;db/conf/icassp/icassp2013.html#MarquesDG13
conf/icassp/DasV13;Article;2013;On finite alphabet compressive sensing.;5890;5894;ICASSP;;;;;db/conf/icassp/icassp2013.html#DasV13
conf/icassp/YuRM13;Article;2013;Performance analysis of minimum variance asset allocation with high frequency data.;6496;6500;ICASSP;;;;;db/conf/icassp/icassp2013.html#YuRM13
conf/icassp/PanZKWX13;Article;2013;Early termination for TZSearch in HEVC Motion Estimation.;1389;1393;ICASSP;;;;;db/conf/icassp/icassp2013.html#PanZKWX13
conf/icassp/SadeghipoorLS13;Article;2013;A novel compressive sensing approach to simultaneously acquire color and near-infrared images on a single sensor.;1646;1650;ICASSP;;;;;db/conf/icassp/icassp2013.html#SadeghipoorLS13
conf/icassp/SuleimanMF13;Article;2013;Minimax sparse detection based on one-class classifiers.;5553;5557;ICASSP;;;;;db/conf/icassp/icassp2013.html#SuleimanMF13
conf/icassp/GomezNN13;Article;2013;Robustness to speaker position in distant-talking automatic speech recognition.;7034;7038;ICASSP;;;;;db/conf/icassp/icassp2013.html#GomezNN13
conf/icassp/JarrettHN13;Article;2013;Spherical harmonic domain noise reduction using an MVDR beamformer and DOA-based second-order statistics estimation.;654;658;ICASSP;;;;;db/conf/icassp/icassp2013.html#JarrettHN13
conf/icassp/KimS13;Article;2013;Collaborative audio enhancement using probabilistic latent component sharing.;896;900;ICASSP;;;;;db/conf/icassp/icassp2013.html#KimS13
conf/icassp/ErsfolkRLML13;Article;2013;Static and quasi-static compositions of stream processing applications from dynamic dataflow programs.;2620;2624;ICASSP;;;;;db/conf/icassp/icassp2013.html#ErsfolkRLML13
conf/icassp/GuD13;Article;2013;Beam hardening correction via mass attenuation discretization.;1085;1089;ICASSP;;;;;db/conf/icassp/icassp2013.html#GuD13
conf/icassp/IshaqZSL13;Article;2013;Subband modulator Kalman filtering for single channel speech enhancement.;7442;7446;ICASSP;;;;;db/conf/icassp/icassp2013.html#IshaqZSL13
conf/icassp/HuangZJZC13;Article;2013;Power allocation for joint estimation with energy harvesting constraints.;4804;4808;ICASSP;;;;;db/conf/icassp/icassp2013.html#HuangZJZC13
conf/icassp/KondoTKNT13;Article;2013;Computationally efficient single channel dereverberation based on complementary wiener filter.;7452;7456;ICASSP;;;;;db/conf/icassp/icassp2013.html#KondoTKNT13
conf/icassp/ZhangHR13;Article;2013;Robust design of block diagonalization using perturbation analysis.;4192;4196;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhangHR13
conf/icassp/SundinSJ13;Article;2013;Beamformers for sparse recovery.;5920;5924;ICASSP;;;;;db/conf/icassp/icassp2013.html#SundinSJ13
conf/icassp/SegarraER13;Article;2013;Authorship attribution using function words adjacency networks.;5563;5567;ICASSP;;;;;db/conf/icassp/icassp2013.html#SegarraER13
conf/icassp/SpringerSNK13;Article;2013;Robust Rotational Motion Estimation for efficient HEVC compression of 2D and 3D navigation video sequences.;1379;1383;ICASSP;;;;;db/conf/icassp/icassp2013.html#SpringerSNK13
conf/icassp/SprechmannBBS13;Article;2013;Learnable low rank sparse models for speech denoising.;136;140;ICASSP;;;;;db/conf/icassp/icassp2013.html#SprechmannBBS13
conf/icassp/ChenML13;Article;2013;Minimal-resource phonetic language models to summarize untranscribed speech.;8357;8361;ICASSP;;;;;db/conf/icassp/icassp2013.html#ChenML13
conf/icassp/BracaMMW13;Article;2013;A linear complexity particle approach to the exact multi-sensor PHD.;4061;4065;ICASSP;;;;;db/conf/icassp/icassp2013.html#BracaMMW13
conf/icassp/ThiergartH13;Article;2013;An informed LCMV filter based on multiple instantaneous direction-of-arrival estimates.;659;663;ICASSP;;;;;db/conf/icassp/icassp2013.html#ThiergartH13
conf/icassp/BeaufaysS13;Article;2013;Language model capitalization.;6749;6752;ICASSP;;;;;db/conf/icassp/icassp2013.html#BeaufaysS13
conf/icassp/ZhangH13a;Article;2013;Simplified alternating-direction message passing for dual MAP LP-relaxation.;3397;3401;ICASSP;;;;;db/conf/icassp/icassp2013.html#ZhangH13a
conf/icassp/KodrasiGD13;Article;2013;A perceptually constrained channel shortening technique for speech dereverberation.;151;155;ICASSP;;;;;db/conf/icassp/icassp2013.html#KodrasiGD13
conf/icassp/LinALC13;Article;2013;On the endmember identifiability of Craig's criterion for hyperspectral unmixing: A statistical analysis for three-source case.;2139;2143;ICASSP;;;;;db/conf/icassp/icassp2013.html#LinALC13
conf/icassp/SandryhailaM13;Article;2013;Discrete signal processing on graphs: Graph filters.;6163;6166;ICASSP;;;;;db/conf/icassp/icassp2013.html#SandryhailaM13
conf/icassp/PauwelsP13;Article;2013;Evaluating automatically estimated chord sequences.;749;753;ICASSP;;;;;db/conf/icassp/icassp2013.html#PauwelsP13
conf/icassp/HarrisV13;Article;2013;Implementing energy-efficient tracking in a sensor network.;4608;4612;ICASSP;;;;;db/conf/icassp/icassp2013.html#HarrisV13
