art_id;author;pos
conf/music/HongSCJC13;Heeseung Jo;3
conf/music/HongSCJC13;Jae-Woo Chang;4
conf/music/WangZQ13;Zehan Wang;0
conf/music/WangZQ13;Lijun Zhu;1
conf/music/WangZQ13;Jiandong Qi;2
conf/music/ChoM13;Young-Sung Cho;0
conf/music/ChoM13;Song Chul Moon;1
conf/music/VladimirJK13;Tyan Vladimir;0
conf/music/VladimirJK13;Dongwoon Jeon;1
conf/music/VladimirJK13;Doo-Hyun Kim;2
conf/music/KimPAK13a;Jong-Ho Kim;0
conf/music/KimPAK13a;Jun-Jae Park;1
conf/music/KimPAK13a;Sang-Ho Ahn;2
conf/music/KimPAK13a;Sang-Kyoon Kim;3
conf/music/LeePB13;Hyungkyu Lee;0
conf/music/LeePB13;Namje Park;1
conf/music/LeePB13;Hyo-Chan Bang;2
conf/music/KimKP13;Youngsoo Kim;0
conf/music/KimKP13;Ikkyun Kim;1
conf/music/KimKP13;Namje Park;2
conf/music/JoP13;Hoon Jo;0
conf/music/JoP13;Soon-cheol Park;1
conf/music/XiaWZZ13;Xiao Xia;0
conf/music/XiaWZZ13;Xiaodong Wang;1
conf/music/XiaWZZ13;Xingming Zhou;2
conf/music/XiaWZZ13;Tao Zhu;3
conf/music/TsengCY13;Shih-Pang Tseng;0
conf/music/TsengCY13;Ming-Chao Chiang;1
conf/music/TsengCY13;Chu-Sing Yang;2
conf/music/LeeY13;Gangin Lee;0
conf/music/LeeY13;Unil Yun;1
conf/music/SongHPP13;Yong Song;0
conf/music/SongHPP13;Woomin Hwang;1
conf/music/SongHPP13;Ki-Woong Park;2
conf/music/SongHPP13;Kyu Ho Park;3
conf/music/LiZJZJ13;Weimin Li;0
conf/music/LiZJZJ13;Xiaohua Zhao;1
conf/music/LiZJZJ13;Jiulei Jiang;2
conf/music/LiZJZJ13;Xiaokang Zhou;3
conf/music/LiZJZJ13;Qun Jin;4
conf/music/IslamK13;Md Shohidul Islam;0
conf/music/IslamK13;Jong-Myon Kim;1
conf/music/Min13;Jun-Ki Min;0
conf/music/ChungCLW13;Youngseok Chung;0
conf/music/ChungCLW13;Seokjin Choi;1
conf/music/ChungCLW13;Youngsook Lee;2
conf/music/ChungCLW13;Dongho Won;3
conf/music/JungSLJ13;Sung-Jae Jung;0
conf/music/JungSLJ13;Dongmin Seo;1
conf/music/JungSLJ13;Seungwoo Lee;2
conf/music/JungSLJ13;Hanmin Jung;3
conf/music/CuiKKJLLC13;Yun Cui;0
conf/music/CuiKKJLLC13;Myoungjin Kim;1
conf/music/CuiKKJLLC13;Seung-woo Kum;2
conf/music/CuiKKJLLC13;Jong-jin Jung;3
conf/music/CuiKKJLLC13;Tae-Beom Lim;4
conf/music/CuiKKJLLC13;Hanku Lee;5
conf/music/CuiKKJLLC13;Okkyung Choi;6
conf/music/Haghighi13;Mo Haghighi;0
conf/music/LeeYYC13;Ha-Kyung Jennifer Lee;0
conf/music/LeeYYC13;Young-Mi Yun;1
conf/music/LeeYYC13;Kee-Hyung Yoon;2
conf/music/LeeYYC13;Dong-Sub Cho;3
conf/music/OhBL13;Jeong Seok Oh;0
conf/music/OhBL13;Hyo Jung Bng;1
conf/music/OhBL13;Si-Hyung Lim;2
conf/music/Sug13;Hyontai Sug;0
conf/music/KimKP13a;Jeongyeun Kim;0
conf/music/KimKP13a;Yilip Kim;1
conf/music/KimKP13a;Namje Park;2
conf/music/KimPW13;Mijin Kim;0
conf/music/KimPW13;Namje Park;1
conf/music/KimPW13;Dongho Won;2
conf/music/JungKGK13;HaRim Jung;0
conf/music/JungKGK13;Seongkyu Kim;1
conf/music/JungKGK13;Joon-Min Gil;2
conf/music/JungKGK13;Ung-Mo Kim;3
conf/music/JungHJ13;In-Yong Jung;0
conf/music/JungHJ13;Byong-John Han;1
conf/music/JungHJ13;Chang-Sung Jeong;2
conf/music/ParkPL13;Jong-Eun Park;0
conf/music/ParkPL13;Jongmoon Park;1
conf/music/ParkPL13;Myung-Joon Lee;2
conf/music/GirsangTY13;Abba Suganda Girsang;0
conf/music/GirsangTY13;Chun-Wei Tsai;1
conf/music/GirsangTY13;Chu-Sing Yang;2
conf/music/KimHJLC13;Myoungjin Kim;0
conf/music/KimHJLC13;Seungho Han;1
conf/music/KimHJLC13;Jong-jin Jung;2
conf/music/KimHJLC13;Hanku Lee;3
conf/music/KimHJLC13;Okkyung Choi;4
conf/music/ChangL13;Jed Kao-Tung Chang;0
conf/music/ChangL13;Chen Liu;1
conf/music/KimHJSGJXZ13;Jinhyung Kim;0
conf/music/KimHJSGJXZ13;Myunggwon Hwang;1
conf/music/KimHJSGJXZ13;Do-Heon Jeong;2
conf/music/KimHJSGJXZ13;Sa-Kwang Song;3
conf/music/KimHJSGJXZ13;Jangwon Gim;4
conf/music/KimHJSGJXZ13;Hanmin Jung;5
conf/music/KimHJSGJXZ13;Shuo Xu;6
conf/music/KimHJSGJXZ13;Lijun Zhu;7
conf/music/WonK13;Jongjin Won;0
conf/music/WonK13;Moonhyun Kim;1
conf/music/LeeKC13;Sungju Lee;0
conf/music/LeeKC13;Heegon Kim;1
conf/music/LeeKC13;Yongwha Chung;2
conf/music/TranLHC13;Nhat-Phuong Tran;0
conf/music/TranLHC13;Myungho Lee;1
conf/music/TranLHC13;Sugwon Hong;2
conf/music/TranLHC13;Dong Hoon Choi;3
conf/music/KangLPBP13;Taekyeong Kang;0
conf/music/KangLPBP13;Hyungkyu Lee;1
conf/music/KangLPBP13;Dong-Hwan Park;2
conf/music/KangLPBP13;Hyo-Chan Bang;3
conf/music/KangLPBP13;Namje Park;4
conf/music/ZhuSG13;Lijun Zhu;0
conf/music/ZhuSG13;Chen Shi;1
conf/music/ZhuSG13;Jianfeng Guo;2
conf/music/XuZ13;Bingqing Xu;0
conf/music/XuZ13;Lichen Zhang;1
conf/music/ChoiCCKLKY13;Jinsung Choi;0
conf/music/ChoiCCKLKY13;Okkyung Choi;1
conf/music/ChoiCCKLKY13;Yun Cui;2
conf/music/ChoiCCKLKY13;Myoungjin Kim;3
conf/music/ChoiCCKLKY13;Hanku Lee;4
conf/music/ChoiCCKLKY13;Kangseok Kim;5
conf/music/ChoiCCKLKY13;Hongjin Yeh;6
conf/music/KimCLCP13;Haelyeon Kim;0
conf/music/KimCLCP13;Yeonwoo Chung;1
conf/music/KimCLCP13;Sungju Lee;2
conf/music/KimCLCP13;Yongwha Chung;3
conf/music/KimCLCP13;Daihee Park;4
conf/music/JungKLLC13;Sung-Min Jung;0
conf/music/JungKLLC13;Nam-Uk Kim;1
conf/music/JungKLLC13;Seung-Hyun Lee;2
conf/music/JungKLLC13;Dong-Young Lee;3
conf/music/JungKLLC13;Tai-Myoung Chung;4
conf/music/KimY13;Jiwon Kim;0
conf/music/KimY13;Unil Yun;1
conf/music/YehHL13;Ching-Hung Yeh;0
conf/music/YehHL13;Meng-Yen Hsieh;1
conf/music/YehHL13;Kuan-Ching Li;2
conf/music/RyangY13;Heungmo Ryang;0
conf/music/RyangY13;Unil Yun;1
conf/music/HwangJKGSSJXZ13;Myunggwon Hwang;0
conf/music/HwangJKGSSJXZ13;Do-Heon Jeong;1
conf/music/HwangJKGSSJXZ13;Jinhyung Kim;2
conf/music/HwangJKGSSJXZ13;Jangwon Gim;3
conf/music/HwangJKGSSJXZ13;Sa-Kwang Song;4
conf/music/HwangJKGSSJXZ13;Mazhar Sajjad;5
conf/music/HwangJKGSSJXZ13;Hanmin Jung;6
conf/music/HwangJKGSSJXZ13;Shuo Xu;7
conf/music/HwangJKGSSJXZ13;Lijun Zhu;8
conf/music/UmJCLJ13;Jung-Ho Um;0
conf/music/UmJCLJ13;Chang-Hoo Jeong;1
conf/music/UmJCLJ13;Sung-Pil Choi;2
conf/music/UmJCLJ13;Seungwoo Lee;3
conf/music/UmJCLJ13;Hanmin Jung;4
conf/music/KimK13;Eunhye Kim;0
conf/music/KimK13;Sehun Kim;1
conf/music/XuZ13a;Bingqing Xu;0
conf/music/XuZ13a;Lichen Zhang;1
conf/music/KangPLB13;Taegyeong Kang;0
conf/music/KangPLB13;Namje Park;1
conf/music/KangPLB13;Hyungkyu Lee;2
conf/music/KangPLB13;Hyo-Chan Bang;3
conf/music/ChuangY13;Po-Jen Chuang;0
conf/music/ChuangY13;Chu-Sing Yang;1
conf/music/ChoHM13;Shung Han Cho;0
conf/music/ChoHM13;Sangjin Hong;1
conf/music/ChoHM13;Nammee Moon;2
conf/music/LiuLZ13;Dongpei Liu;0
conf/music/LiuLZ13;Hengzhu Liu;1
conf/music/LiuLZ13;Li Zhou;2
conf/music/ZhangZXL13;Haodong Zhang;0
conf/music/ZhangZXL13;Lijun Zhu;1
conf/music/ZhangZXL13;Shuo Xu;2
conf/music/ZhangZXL13;Weifeng Li;3
conf/music/HsiehLHHHL13;Ting-An Hsieh;0
conf/music/HsiehLHHHL13;Kuan-Ching Li;1
conf/music/HsiehLHHHL13;Kuo-Chan Huang;2
conf/music/HsiehLHHHL13;Kuo-Hsun Hsu;3
conf/music/HsiehLHHHL13;Ching-Hsien Hsu;4
conf/music/HsiehLHHHL13;Kuan-Chou Lai;5
conf/music/PyunY13;Gwangbum Pyun;0
conf/music/PyunY13;Unil Yun;1
conf/music/ChoiLJ13;Junyoung Choi;0
conf/music/ChoiLJ13;Daesung Lee;1
conf/music/ChoiLJ13;Hanmin Jung;2
conf/music/ShinUCJXZ13;Sungho Shin;0
conf/music/ShinUCJXZ13;Jung-Ho Um;1
conf/music/ShinUCJXZ13;Sung-Pil Choi;2
conf/music/ShinUCJXZ13;Hanmin Jung;3
conf/music/ShinUCJXZ13;Shuo Xu;4
conf/music/ShinUCJXZ13;Lijun Zhu;5
conf/music/XuSQZJLC13;Shuo Xu;0
conf/music/XuSQZJLC13;Qingwei Shi;1
conf/music/XuSQZJLC13;Xiaodong Qiao;2
conf/music/XuSQZJLC13;Lijun Zhu;3
conf/music/XuSQZJLC13;Hanmin Jung;4
conf/music/XuSQZJLC13;Seungwoo Lee;5
conf/music/XuSQZJLC13;Sung-Pil Choi;6
conf/music/Zhang13;Yunliang Zhang;0
conf/music/ShoaibS13;Muhammad Shoaib;0
conf/music/ShoaibS13;Wang-Cheol Song;1
conf/music/DegefaW13;Fikadu B. Degefa;0
conf/music/DegefaW13;Dongho Won;1
conf/music/HosenC13;A. S. M. Sanwar Hosen;0
conf/music/HosenC13;Gihwan Cho;1
conf/music/TsaiHC13a;Chun-Wei Tsai;0
conf/music/TsaiHC13a;Wei-Cheng Huang;1
conf/music/TsaiHC13a;Ming-Chao Chiang;2
conf/music/KangKK13;Myeongsu Kang;0
conf/music/KangKK13;Cheol Hong Kim;1
conf/music/KangKK13;Jong-Myon Kim;2
conf/music/KimPAK13;Jong-Ho Kim;0
conf/music/KimPAK13;Young-Su Park;1
conf/music/KimPAK13;Sang-Ho Ahn;2
conf/music/KimPAK13;Sang-Kyoon Kim;3
conf/music/LeeKK13;Seungha Lee;0
conf/music/LeeKK13;Yangwoo Kim;1
conf/music/LeeKK13;Woongsup Kim;2
conf/music/ZhangX13;Lichen Zhang;0
conf/music/ZhangX13;Bingqing Xu;1
conf/music/TurkesSH13;Okan Turkes;0
conf/music/TurkesSH13;Hans Scholten;1
conf/music/TurkesSH13;Paul J. M. Havinga;2
conf/music/LimL13;Mingyu Lim;0
conf/music/LimL13;Yunjin Lee;1
conf/music/KimCKM13;Sung Ki Kim;0
conf/music/KimCKM13;Jae-Yeong Choi;1
conf/music/KimCKM13;Byung-Gyu Kim;2
conf/music/KimCKM13;Byoung-Joon Min;3
conf/music/LinCLWC13;Pei-Jung Lin;0
conf/music/LinCLWC13;Sheng-Chang Chen;1
conf/music/LinCLWC13;Yi-Hsung Li;2
conf/music/LinCLWC13;Meng-Syue Wu;3
conf/music/LinCLWC13;Shih-Yue Chen;4
conf/music/IslamK13a;Md Shohidul Islam;0
conf/music/IslamK13a;Jong-Myon Kim;1
conf/music/AkhmedjanovKSK13;Umid Akhmedjanov;0
conf/music/AkhmedjanovKSK13;Eunjeong Ko;1
conf/music/AkhmedjanovKSK13;Yunhee Shin;2
conf/music/AkhmedjanovKSK13;Eun Yi Kim;3
conf/music/TsaiHC13;Chun-Wei Tsai;0
conf/music/TsaiHC13;Bo-Chi Huang;1
conf/music/TsaiHC13;Ming-Chao Chiang;2
conf/music/JungCK13;Euihyun Jung;0
conf/music/JungCK13;IlKwon Cho;1
conf/music/JungCK13;Sun Moo Kang;2
conf/music/HsiehYTL13;Meng-Yen Hsieh;0
conf/music/HsiehYTL13;Ching-Hung Yeh;1
conf/music/HsiehYTL13;Yin-Te Tsai;2
conf/music/HsiehYTL13;Kuan-Ching Li;3
conf/music/NasridinovIJP13;Aziz Nasridinov;0
conf/music/NasridinovIJP13;Sun-Young Ihm;1
conf/music/NasridinovIJP13;Young-Sik Jeong;2
conf/music/NasridinovIJP13;Young-Ho Park;3
conf/music/SongSK13;Yeongkil Song;0
conf/music/SongSK13;Junsoo Shin;1
conf/music/SongSK13;Harksoo Kim;2
conf/music/JeongSYY13;Gowun Jeong;0
conf/music/JeongSYY13;Yong-Ho Seo;1
conf/music/JeongSYY13;Sang-Soo Yeo;2
conf/music/JeongSYY13;Hyun Seung Yang;3
conf/aplas/PatrignaniCP13;Marco Patrignani;0
conf/aplas/PatrignaniCP13;Dave Clarke;1
conf/aplas/PatrignaniCP13;Frank Piessens;2
conf/aplas/BrobergDS13;Niklas Broberg;0
conf/aplas/BrobergDS13;Bart van Delft;1
conf/aplas/BrobergDS13;David Sands;2
conf/aplas/PerezR13;Juan Antonio Navarro P?rez;0
conf/aplas/PerezR13;Andrey Rybalchenko;1
conf/aplas/NaR13;Hyunik Na;0
conf/aplas/NaR13;Sukyoung Ryu;1
conf/aplas/KranzSS13;Julian Kranz;0
conf/aplas/KranzSS13;Alexander Sepp;1
conf/aplas/KranzSS13;Axel Simon;2
conf/aplas/VoigtM13;Janina Voigt;0
conf/aplas/VoigtM13;Alan Mycroft;1
conf/aplas/GarrigueR13;Jacques Garrigue;0
conf/aplas/GarrigueR13;Didier R?my;1
conf/aplas/SongT13;Fu Song;0
conf/aplas/SongT13;Tayssir Touili;1
conf/aplas/BlotR13;Valentin Blot;0
conf/aplas/BlotR13;Colin Riba;1
conf/aplas/GoubaultP13;Eric Goubault;0
conf/aplas/GoubaultP13;Sylvie Putot;1
conf/aplas/Benton13;Nick Benton;0
conf/aplas/SiegelMS13;Holger Siegel;0
conf/aplas/SiegelMS13;Bogdan Mihaila;1
conf/aplas/SiegelMS13;Axel Simon;2
conf/aplas/FujimaIK13;Koichi Fujima;0
conf/aplas/FujimaIK13;Sohei Ito;1
conf/aplas/FujimaIK13;Naoki Kobayashi 0001;2
conf/aplas/BonchiCPS13;Filippo Bonchi;0
conf/aplas/BonchiCPS13;Georgiana Caltais;1
conf/aplas/BonchiCPS13;Damien Pous;2
conf/aplas/BonchiCPS13;Alexandra Silva 0001;3
conf/aplas/KojimaI13;Kensuke Kojima;0
conf/aplas/KojimaI13;Atsushi Igarashi;1
conf/aplas/KimRLS13;Jieung Kim;0
conf/aplas/KimRLS13;Sukyoung Ryu;1
conf/aplas/KimRLS13;Victor Luchangco;2
conf/aplas/KimRLS13;Guy L. Steele Jr.;3
conf/aplas/FahrenbergL13;Uli Fahrenberg;0
conf/aplas/FahrenbergL13;Axel Legay;1
conf/aplas/BiernackiL13;Dariusz Biernacki;0
conf/aplas/BiernackiL13;Sergue? Lenglet;1
conf/aplas/LuceroNS13;Giovanny Lucero;0
conf/aplas/LuceroNS13;David A. Naumann;1
conf/aplas/LuceroNS13;Augusto Sampaio;2
conf/aplas/TrinhLDC13;Minh-Thai Trinh;0
conf/aplas/TrinhLDC13;Quang Loc Le;1
conf/aplas/TrinhLDC13;Cristina David;2
conf/aplas/TrinhLDC13;Wei-Ngan Chin;3
conf/aplas/ZhuDD13;Haiyan Zhu;0
conf/aplas/ZhuDD13;Thomas Dillig;1
conf/aplas/ZhuDD13;Isil Dillig;2
conf/aplas/CifuentesK13;Cristina Cifuentes;0
conf/aplas/CifuentesK13;Nathan Keynes;1
conf/aplas/Puech13;Matthias Puech;0
conf/aplas/HengleinH13;Fritz Henglein;0
conf/aplas/HengleinH13;Ralf Hinze;1
conf/aplas/WangWHCL13;Farn Wang;0
conf/aplas/WangWHCL13;Jung-Hsuan Wu;1
conf/aplas/WangWHCL13;Chung-Hao Huang;2
conf/aplas/WangWHCL13;Cheng-Chieh Chang;3
conf/aplas/WangWHCL13;Chung-Cheng Li;4
conf/aplas/PierroW13;Alessandra Di Pierro;0
conf/aplas/PierroW13;Herbert Wiklicky;1
conf/sbcars/ElerM13;Marcelo Medeiros Eler;0
conf/sbcars/ElerM13;Paulo Cesar Masiero;1
conf/sbcars/MeloB13;Jean Carlos de Carvalho Melo;0
conf/sbcars/MeloB13;Paulo Henrique Monteiro Borba;1
conf/sbcars/MarcolinoOGC13;Anderson Marcolino;0
conf/sbcars/MarcolinoOGC13;Edson A. Oliveira Jr.;1
conf/sbcars/MarcolinoOGC13;Itana Maria de Souza Gimenes;2
conf/sbcars/MarcolinoOGC13;Tayana Uch?a Conte;3
conf/sbcars/AndradeRRB13;Rodrigo Andrade;0
conf/sbcars/AndradeRRB13;Henrique Reb?lo;1
conf/sbcars/AndradeRRB13;M?rcio Ribeiro;2
conf/sbcars/AndradeRRB13;Paulo Borba;3
conf/sbcars/MagalhaesAM13;Ana Patr?cia Fontes Magalh?es;0
conf/sbcars/MagalhaesAM13;Aline Maria Santos Andrade;1
conf/sbcars/MagalhaesAM13;Rita Suzana Pitangueira Maciel;2
conf/sbcars/PereiraSFAVC13;Juliana Alves Pereira;0
conf/sbcars/PereiraSFAVC13;Carlos Souza;1
conf/sbcars/PereiraSFAVC13;Eduardo Figueiredo;2
conf/sbcars/PereiraSFAVC13;Ramon Ab?lio;3
conf/sbcars/PereiraSFAVC13;Gustavo Vale;4
conf/sbcars/PereiraSFAVC13;Heitor Augustus Xavier Costa;5
conf/sbcars/NascimentoRBC13;Amanda S?vio Nascimento;0
conf/sbcars/NascimentoRBC13;Cec?lia M. F. Rubira;1
conf/sbcars/NascimentoRBC13;Rachel Burrows;2
conf/sbcars/NascimentoRBC13;Fernando Castor;3
conf/sbcars/FoschianiTR13;Fernanda Yara dos Santos Foschiani;0
conf/sbcars/FoschianiTR13;Leonardo Pondian Tizzei;1
conf/sbcars/FoschianiTR13;Cec?lia Mary Fischer Rubira;2
conf/sbcars/OliveiraIAGBCA13;Raphael Pereira de Oliveira;0
conf/sbcars/OliveiraIAGBCA13;Emilio Insfr?;1
conf/sbcars/OliveiraIAGBCA13;Silvia Abrah?;2
conf/sbcars/OliveiraIAGBCA13;Javier Gonzalez-Huerta;3
conf/sbcars/OliveiraIAGBCA13;David Blanes;4
conf/sbcars/OliveiraIAGBCA13;Sholom Cohen;5
conf/sbcars/OliveiraIAGBCA13;Eduardo Santana de Almeida;6
conf/sbcars/LimaNLCCC13;Jose Alex Medeiros de Lima;0
conf/sbcars/LimaNLCCC13;Eliezio Soares de Sousa Neto;1
conf/sbcars/LimaNLCCC13;Jose Sueney de Lima;2
conf/sbcars/LimaNLCCC13;Nelio Alessandro Azevedo Cacho;3
conf/sbcars/LimaNLCCC13;Roberta de Souza Coelho;4
conf/sbcars/LimaNLCCC13;Umberto Souza da Costa;5
conf/sbcars/AffonsoN13;Frank Jos? Affonso;0
conf/sbcars/AffonsoN13;Elisa Yumi Nakagawa;1
conf/sbcars/LemosPKOBL13;Ot?vio Augusto Lazzarini Lemos;0
conf/sbcars/LemosPKOBL13;Adriano Carvalho de Paula;1
conf/sbcars/LemosPKOBL13;Gustavo Konishi;2
conf/sbcars/LemosPKOBL13;Joel Ossher;3
conf/sbcars/LemosPKOBL13;Sushil Krishna Bajracharya;4
conf/sbcars/LemosPKOBL13;Cristina Videira Lopes;5
conf/sbcars/MendoncaRFH13;Danilo Filgueira Mendonca;0
conf/sbcars/MendoncaRFH13;Gena?na Nunes Rodrigues;1
conf/sbcars/MendoncaRFH13;Aleteia Favacho;2
conf/sbcars/MendoncaRFH13;Maristela Holanda;3
conf/sbcars/VianaTVAGA13;Nayane Ponte Viana;0
conf/sbcars/VianaTVAGA13;Fernando Antonio Mota Trinta;1
conf/sbcars/VianaTVAGA13;Jose Ricardo Mello Viana;2
conf/sbcars/VianaTVAGA13;Rossana M. de Castro Andrade;3
conf/sbcars/VianaTVAGA13;Vinicius Cardoso Garcia;4
conf/sbcars/VianaTVAGA13;Rodrigo Elia Assad;5
conf/aosd/Takeshita13;Wakana Takeshita;0
conf/aosd/Yin13;Haihan Yin;0
conf/aosd/KiemeleBGC13;Liam Kiemele;0
conf/aosd/KiemeleBGC13;Celina Berg;1
conf/aosd/KiemeleBGC13;T. Aaron Gulliver;2
conf/aosd/KiemeleBGC13;Yvonne Coady;3
conf/aosd/SpizaH14;Samuel Spiza;0
conf/aosd/SpizaH14;Stefan Hanenberg;1
conf/aosd/YiRDR13;Jooyong Yi;0
conf/aosd/YiRDR13;Robby;1
conf/aosd/YiRDR13;Xianghua Deng;2
conf/aosd/YiRDR13;Abhik Roychoudhury;3
conf/aosd/Ichikawa13;Kazuhiro Ichikawa;0
conf/aosd/BockischS13;Christoph Bockisch;0
conf/aosd/BockischS13;Andreas Sewe;1
conf/aosd/AiULYLHK14;Di Ai;0
conf/aosd/AiULYLHK14;Naoyasu Ubayashi;1
conf/aosd/AiULYLHK14;Peiyuan Li;2
conf/aosd/AiULYLHK14;Daisuke Yamamoto;3
conf/aosd/AiULYLHK14;Yu Ning Li;4
conf/aosd/AiULYLHK14;Shintaro Hosoai;5
conf/aosd/AiULYLHK14;Yasutaka Kamei;6
conf/aosd/Figueroa13;Ismael Figueroa;0
conf/aosd/Yamashita13;Kazuhiro Yamashita;0
conf/aosd/BagherzadehRD13;Mehdi Bagherzadeh;0
conf/aosd/BagherzadehRD13;Hridesh Rajan;1
conf/aosd/BagherzadehRD13;Mohammad Ali Darvish Darab;2
conf/aosd/FigueroaSTT14;Ismael Figueroa;0
conf/aosd/FigueroaSTT14;Tom Schrijvers;1
conf/aosd/FigueroaSTT14;Nicolas Tabareau;2
conf/aosd/FigueroaSTT14;?ric Tanter;3
conf/aosd/SchottleAGMK14;Matthias Sch?ttle;0
conf/aosd/SchottleAGMK14;Omar Alam;1
conf/aosd/SchottleAGMK14;Franz-Philippe Garcia;2
conf/aosd/SchottleAGMK14;Gunter Mussbacher;3
conf/aosd/SchottleAGMK14;J?rg Kienzle;4
conf/aosd/PasquierBS14;Thomas F. J.-M. Pasquier;0
conf/aosd/PasquierBS14;Jean Bacon;1
conf/aosd/PasquierBS14;Brian Shand;2
conf/aosd/SchulzeRS13;Sandro Schulze;0
conf/aosd/SchulzeRS13;Oliver Richers;1
conf/aosd/SchulzeRS13;Ina Schaefer;2
conf/aosd/GotoYICI13;Akira Goto;0
conf/aosd/GotoYICI13;Norihiro Yoshida;1
conf/aosd/GotoYICI13;Masakazu Ioka;2
conf/aosd/GotoYICI13;Eunjong Choi;3
conf/aosd/GotoYICI13;Katsuro Inoue;4
conf/aosd/RentschlerWNHR14;Andreas Rentschler;0
conf/aosd/RentschlerWNHR14;Dominik Werle;1
conf/aosd/RentschlerWNHR14;Qais Noorshams;2
conf/aosd/RentschlerWNHR14;Lucia Happe;3
conf/aosd/RentschlerWNHR14;Ralf Reussner;4
conf/aosd/MitschkeEMGB13;Ralf Mitschke;0
conf/aosd/MitschkeEMGB13;Michael Eichberg;1
conf/aosd/MitschkeEMGB13;Mira Mezini;2
conf/aosd/MitschkeEMGB13;Alessandro Garcia;3
conf/aosd/MitschkeEMGB13;Isela Macia Bertran;4
conf/aosd/BoddenTI13;Eric Bodden;0
conf/aosd/BoddenTI13;?ric Tanter;1
conf/aosd/BoddenTI13;Milton Inostroza;2
conf/aosd/Harkes14;Daco Harkes;0
conf/aosd/Bae14;Sora Bae;0
conf/aosd/ZanettiTSS14;Marcelo Serrano Zanetti;0
conf/aosd/ZanettiTSS14;Claudio Juan Tessone;1
conf/aosd/ZanettiTSS14;Ingo Scholtes;2
conf/aosd/ZanettiTSS14;Frank Schweitzer;3
conf/aosd/DisenfeldK13;Cynthia Disenfeld;0
conf/aosd/DisenfeldK13;Shmuel Katz;1
conf/aosd/Reiss13;Steven P. Reiss;0
conf/aosd/RebeloLBRLZCT14a;Henrique Reb?lo;0
conf/aosd/RebeloLBRLZCT14a;Gary T. Leavens;1
conf/aosd/RebeloLBRLZCT14a;Mehdi Bagherzadeh;2
conf/aosd/RebeloLBRLZCT14a;Hridesh Rajan;3
conf/aosd/RebeloLBRLZCT14a;Ricardo Massa Ferreira Lima;4
conf/aosd/RebeloLBRLZCT14a;Daniel M. Zimmerman;5
conf/aosd/RebeloLBRLZCT14a;M?rcio Corn?lio;6
conf/aosd/RebeloLBRLZCT14a;Thomas Th?;7
conf/aosd/SilvaSC14;Bruno C. da Silva;0
conf/aosd/SilvaSC14;Cl?udio Sant'Anna;1
conf/aosd/SilvaSC14;Christina von Flach G. Chavez;2
conf/aosd/IchikawaC14;Kazuhiro Ichikawa;0
conf/aosd/IchikawaC14;Shigeru Chiba;1
conf/aosd/MidtgaardBW14;Jan Midtgaard;0
conf/aosd/MidtgaardBW14;Claus Brabrand;1
conf/aosd/MidtgaardBW14;Andrzej Wasowski;2
conf/aosd/ZhuangC13;YungYu Zhuang;0
conf/aosd/ZhuangC13;Shigeru Chiba;1
conf/aosd/ErdwegVMV14a;Sebastian Erdweg;0
conf/aosd/ErdwegVMV14a;Vlad A. Vergu;1
conf/aosd/ErdwegVMV14a;Mira Mezini;2
conf/aosd/ErdwegVMV14a;Eelco Visser;3
conf/aosd/Disenfeld13;Cynthia Disenfeld;0
conf/aosd/Cho13;Junhee Cho;0
conf/aosd/Kienzle13;J?rg Kienzle;0
conf/aosd/SalvaneschiM13;Guido Salvaneschi;0
conf/aosd/SalvaneschiM13;Mira Mezini;1
conf/aosd/Visser14;Eelco Visser;0
conf/aosd/Lawall14;Julia L. Lawall;0
conf/aosd/TabareauST14;Nicolas Tabareau;0
conf/aosd/TabareauST14;Mario S?dholt;1
conf/aosd/TabareauST14;?ric Tanter;2
conf/aosd/SilvaVM14;Luciana Lourdes Silva;0
conf/aosd/SilvaVM14;Marco Tulio Valente;1
conf/aosd/SilvaVM14;Marcelo de Almeida Maia;2
conf/aosd/WernliNTD14;Erwann Wernli;0
conf/aosd/WernliNTD14;Oscar Nierstrasz;1
conf/aosd/WernliNTD14;Camille Teruel;2
conf/aosd/WernliNTD14;St?phane Ducasse;3
conf/aosd/GiarrussoOEMRK13;Paolo G. Giarrusso;0
conf/aosd/GiarrussoOEMRK13;Klaus Ostermann;1
conf/aosd/GiarrussoOEMRK13;Michael Eichberg;2
conf/aosd/GiarrussoOEMRK13;Ralf Mitschke;3
conf/aosd/GiarrussoOEMRK13;Tillmann Rendel;4
conf/aosd/GiarrussoOEMRK13;Christian K?stner;5
conf/aosd/FrischbierMFEEP13;Sebastian Frischbier;0
conf/aosd/FrischbierMFEEP13;Alessandro Margara;1
conf/aosd/FrischbierMFEEP13;Tobias Freudenreich;2
conf/aosd/FrischbierMFEEP13;Patrick Eugster;3
conf/aosd/FrischbierMFEEP13;David M. Eyers;4
conf/aosd/FrischbierMFEEP13;Peter Pietzuch;5
conf/aosd/KaminaAMT14;Tetsuo Kamina;0
conf/aosd/KaminaAMT14;Tomoyuki Aotani;1
conf/aosd/KaminaAMT14;Hidehiko Masuhara;2
conf/aosd/KaminaAMT14;Tetsuo Tamai;3
conf/aosd/RebeloLBRLZCT14;Henrique Reb?lo;0
conf/aosd/RebeloLBRLZCT14;Gary T. Leavens;1
conf/aosd/RebeloLBRLZCT14;Mehdi Bagherzadeh;2
